Date,Region,Country,Elevation (m),Wind (Beaufort),Temperature (°C),Precipitation (mm),Snow Depth (cm)
2024-08-04,St. Anton am Arlberg,Austria,1304,5,16.7,4.4,0
2024-08-05,St. Anton am Arlberg,Austria,1304,6,13.6,0,0
2024-08-06,St. Anton am Arlberg,Austria,1304,6,20.8,23.8,0
2024-08-07,St. Anton am Arlberg,Austria,1304,4,16,0,0
2024-08-08,St. Anton am Arlberg,Austria,1304,4,11.7,10.9,0
2024-08-09,St. Anton am Arlberg,Austria,1304,6,4.2,0,0
2024-08-10,St. Anton am Arlberg,Austria,1304,4,18.2,0,0
2024-08-11,St. Anton am Arlberg,Austria,1304,7,10.8,4.1,0
2024-08-12,St. Anton am Arlberg,Austria,1304,7,10.6,0,0
2024-08-13,St. Anton am Arlberg,Austria,1304,6,16.1,25,0
2024-08-14,St. Anton am Arlberg,Austria,1304,5,17.8,19.2,0
2024-08-15,St. Anton am Arlberg,Austria,1304,4,21.2,0,0
2024-08-16,St. Anton am Arlberg,Austria,1304,7,20.6,0,0
2024-08-17,St. Anton am Arlberg,Austria,1304,6,10.9,0,0
2024-08-18,St. Anton am Arlberg,Austria,1304,6,18.3,0,0
2024-08-19,St. Anton am Arlberg,Austria,1304,7,17.3,0,0
2024-08-20,St. Anton am Arlberg,Austria,1304,4,10.5,0,0
2024-08-21,St. Anton am Arlberg,Austria,1304,7,11.3,0,0
2024-08-22,St. Anton am Arlberg,Austria,1304,6,17.2,0,0
2024-08-23,St. Anton am Arlberg,Austria,1304,6,9.3,5.8,0
2024-08-24,St. Anton am Arlberg,Austria,1304,4,11,0,0
2024-08-25,St. Anton am Arlberg,Austria,1304,4,22,0,0
2024-08-26,St. Anton am Arlberg,Austria,1304,3,8.8,1.8,0
2024-08-27,St. Anton am Arlberg,Austria,1304,4,21,0,0
2024-08-28,St. Anton am Arlberg,Austria,1304,7,18.9,0,0
2024-08-29,St. Anton am Arlberg,Austria,1304,5,19.6,22.4,0
2024-08-30,St. Anton am Arlberg,Austria,1304,5,10,2.9,0
2024-08-31,St. Anton am Arlberg,Austria,1304,4,10.1,7.1,0
2024-09-01,St. Anton am Arlberg,Austria,1304,6,23.9,0,0
2024-09-02,St. Anton am Arlberg,Austria,1304,4,15.1,14,0
2024-09-03,St. Anton am Arlberg,Austria,1304,7,10.8,3.6,0
2024-09-04,St. Anton am Arlberg,Austria,1304,4,5.9,0,0
2024-09-05,St. Anton am Arlberg,Austria,1304,6,11.6,0,0
2024-09-06,St. Anton am Arlberg,Austria,1304,4,13.4,0,0
2024-09-07,St. Anton am Arlberg,Austria,1304,6,22.7,0,0
2024-09-08,St. Anton am Arlberg,Austria,1304,7,3.5,0,0
2024-09-09,St. Anton am Arlberg,Austria,1304,7,26,19.7,0
2024-09-10,St. Anton am Arlberg,Austria,1304,3,16,0,0
2024-09-11,St. Anton am Arlberg,Austria,1304,6,8,0,0
2024-09-12,St. Anton am Arlberg,Austria,1304,6,5.8,5.5,0
2024-09-13,St. Anton am Arlberg,Austria,1304,4,7.8,20.3,0
2024-09-14,St. Anton am Arlberg,Austria,1304,6,9.1,0,0
2024-09-15,St. Anton am Arlberg,Austria,1304,7,6.6,0.9,0
2024-09-16,St. Anton am Arlberg,Austria,1304,5,11,0,0
2024-09-17,St. Anton am Arlberg,Austria,1304,6,18.5,21.2,0
2024-09-18,St. Anton am Arlberg,Austria,1304,5,16,14.9,0
2024-09-19,St. Anton am Arlberg,Austria,1304,6,11,0,0
2024-09-20,St. Anton am Arlberg,Austria,1304,4,18.5,0,0
2024-09-21,St. Anton am Arlberg,Austria,1304,4,22.8,14.8,0
2024-09-22,St. Anton am Arlberg,Austria,1304,6,10.1,0,0
2024-09-23,St. Anton am Arlberg,Austria,1304,6,19.5,2.1,0
2024-09-24,St. Anton am Arlberg,Austria,1304,4,14.8,0,0
2024-09-25,St. Anton am Arlberg,Austria,1304,6,14.6,0,0
2024-09-26,St. Anton am Arlberg,Austria,1304,6,5.6,12.6,0
2024-09-27,St. Anton am Arlberg,Austria,1304,5,15.6,8.9,0
2024-09-28,St. Anton am Arlberg,Austria,1304,6,25.6,9.4,0
2024-09-29,St. Anton am Arlberg,Austria,1304,6,13.7,8.8,0
2024-09-30,St. Anton am Arlberg,Austria,1304,5,21.9,0,0
2024-10-01,St. Anton am Arlberg,Austria,1304,7,17.5,0,0
2024-10-02,St. Anton am Arlberg,Austria,1304,4,13.1,0,0
2024-10-03,St. Anton am Arlberg,Austria,1304,5,19.1,7.6,0
2024-10-04,St. Anton am Arlberg,Austria,1304,7,18.8,0,0
2024-10-05,St. Anton am Arlberg,Austria,1304,4,16.7,0,0
2024-10-06,St. Anton am Arlberg,Austria,1304,6,17.5,0,0
2024-10-07,St. Anton am Arlberg,Austria,1304,5,11.3,0,0
2024-10-08,St. Anton am Arlberg,Austria,1304,4,12,0,0
2024-10-09,St. Anton am Arlberg,Austria,1304,6,8.6,23.7,0
2024-10-10,St. Anton am Arlberg,Austria,1304,5,19.7,0,0
2024-10-11,St. Anton am Arlberg,Austria,1304,5,17,18.6,0
2024-10-12,St. Anton am Arlberg,Austria,1304,4,12.7,22.4,0
2024-10-13,St. Anton am Arlberg,Austria,1304,5,10.4,0,0
2024-10-14,St. Anton am Arlberg,Austria,1304,7,13,0,0
2024-10-15,St. Anton am Arlberg,Austria,1304,7,6.1,9.8,0
2024-10-16,St. Anton am Arlberg,Austria,1304,6,23.8,0,0
2024-10-17,St. Anton am Arlberg,Austria,1304,7,9.3,0,0
2024-10-18,St. Anton am Arlberg,Austria,1304,7,23.1,0,0
2024-10-19,St. Anton am Arlberg,Austria,1304,4,12.8,0,0
2024-10-20,St. Anton am Arlberg,Austria,1304,3,11.8,9,0
2024-10-21,St. Anton am Arlberg,Austria,1304,7,14.5,0,0
2024-10-22,St. Anton am Arlberg,Austria,1304,6,12.7,0,0
2024-10-23,St. Anton am Arlberg,Austria,1304,6,7.1,0,0
2024-10-24,St. Anton am Arlberg,Austria,1304,7,18.3,18.7,0
2024-10-25,St. Anton am Arlberg,Austria,1304,4,17.1,10.9,0
2024-10-26,St. Anton am Arlberg,Austria,1304,5,13.3,0,0
2024-10-27,St. Anton am Arlberg,Austria,1304,4,16.2,0,0
2024-10-28,St. Anton am Arlberg,Austria,1304,3,15,10.6,0
2024-10-29,St. Anton am Arlberg,Austria,1304,6,18,0,0
2024-10-30,St. Anton am Arlberg,Austria,1304,6,17.4,0,0
2024-10-31,St. Anton am Arlberg,Austria,1304,3,14.6,0,0
2024-11-01,St. Anton am Arlberg,Austria,1304,6,-10,9,71
2024-11-02,St. Anton am Arlberg,Austria,1304,7,-6.8,0,72
2024-11-03,St. Anton am Arlberg,Austria,1304,5,-1.6,0,41
2024-11-04,St. Anton am Arlberg,Austria,1304,5,-11.1,0,54
2024-11-05,St. Anton am Arlberg,Austria,1304,6,-5.5,7.4,48
2024-11-06,St. Anton am Arlberg,Austria,1304,7,-11.6,4.7,46
2024-11-07,St. Anton am Arlberg,Austria,1304,4,-4.2,1.7,40
2024-11-08,St. Anton am Arlberg,Austria,1304,4,-9.7,5.8,77
2024-11-09,St. Anton am Arlberg,Austria,1304,7,-2.6,8.8,47
2024-11-10,St. Anton am Arlberg,Austria,1304,5,-5.3,0,55
2024-11-11,St. Anton am Arlberg,Austria,1304,7,-2.3,1.9,71
2024-11-12,St. Anton am Arlberg,Austria,1304,4,-5.8,13.5,53
2024-11-13,St. Anton am Arlberg,Austria,1304,5,-7.2,0.8,33
2024-11-14,St. Anton am Arlberg,Austria,1304,5,-8.2,12.4,72
2024-11-15,St. Anton am Arlberg,Austria,1304,4,-7.4,10.2,73
2024-11-16,St. Anton am Arlberg,Austria,1304,6,-12.5,0,44
2024-11-17,St. Anton am Arlberg,Austria,1304,5,-2.4,7.6,56
2024-11-18,St. Anton am Arlberg,Austria,1304,6,-11.1,0,45
2024-11-19,St. Anton am Arlberg,Austria,1304,5,-10.9,9.2,60
2024-11-20,St. Anton am Arlberg,Austria,1304,4,-8.4,1.4,65
2024-11-21,St. Anton am Arlberg,Austria,1304,6,-7.8,10.7,75
2024-11-22,St. Anton am Arlberg,Austria,1304,5,-9.8,0,48
2024-11-23,St. Anton am Arlberg,Austria,1304,6,-6.8,0,66
2024-11-24,St. Anton am Arlberg,Austria,1304,4,-8.8,14.9,78
2024-11-25,St. Anton am Arlberg,Austria,1304,6,-9,0,53
2024-11-26,St. Anton am Arlberg,Austria,1304,3,-8.5,13.9,52
2024-11-27,St. Anton am Arlberg,Austria,1304,6,-13.5,5.5,31
2024-11-28,St. Anton am Arlberg,Austria,1304,7,-6.5,8.2,31
2024-11-29,St. Anton am Arlberg,Austria,1304,7,-10.3,11.1,46
2024-11-30,St. Anton am Arlberg,Austria,1304,6,-2.2,7.6,72
2024-12-01,St. Anton am Arlberg,Austria,1304,4,-6.4,3.6,46
2024-12-02,St. Anton am Arlberg,Austria,1304,6,-8.5,13.4,55
2024-12-03,St. Anton am Arlberg,Austria,1304,3,-14.8,2.1,51
2024-12-04,St. Anton am Arlberg,Austria,1304,4,-4.4,11.4,74
2024-12-05,St. Anton am Arlberg,Austria,1304,6,0.8,2.1,72
2024-12-06,St. Anton am Arlberg,Austria,1304,4,-12.6,14.2,79
2024-12-07,St. Anton am Arlberg,Austria,1304,7,-1.9,0,49
2024-12-08,St. Anton am Arlberg,Austria,1304,4,-12.4,0,69
2024-12-09,St. Anton am Arlberg,Austria,1304,7,-11.2,5.8,35
2024-12-10,St. Anton am Arlberg,Austria,1304,7,-0.9,0,44
2024-12-11,St. Anton am Arlberg,Austria,1304,6,-4.1,5.9,79
2024-12-12,St. Anton am Arlberg,Austria,1304,5,-0.1,7.7,70
2024-12-13,St. Anton am Arlberg,Austria,1304,4,-15.1,0,35
2024-12-14,St. Anton am Arlberg,Austria,1304,5,-11.3,8.3,58
2024-12-15,St. Anton am Arlberg,Austria,1304,3,-3.1,4.1,65
2024-12-16,St. Anton am Arlberg,Austria,1304,4,-8.6,7,55
2024-12-17,St. Anton am Arlberg,Austria,1304,7,-1.2,0,51
2024-12-18,St. Anton am Arlberg,Austria,1304,4,-4.8,6,53
2024-12-19,St. Anton am Arlberg,Austria,1304,5,-5.5,5.1,72
2024-12-20,St. Anton am Arlberg,Austria,1304,4,-11.3,12.2,45
2024-12-21,St. Anton am Arlberg,Austria,1304,6,-8.9,0,51
2024-12-22,St. Anton am Arlberg,Austria,1304,6,-6.9,0,49
2024-12-23,St. Anton am Arlberg,Austria,1304,5,-11.5,0.9,54
2024-12-24,St. Anton am Arlberg,Austria,1304,5,-0.6,0,50
2024-12-25,St. Anton am Arlberg,Austria,1304,4,-7.3,0,33
2024-12-26,St. Anton am Arlberg,Austria,1304,5,-6.2,0,69
2024-12-27,St. Anton am Arlberg,Austria,1304,4,-14.7,0,43
2024-12-28,St. Anton am Arlberg,Austria,1304,6,1.8,0,41
2024-12-29,St. Anton am Arlberg,Austria,1304,6,-10.5,0,72
2024-12-30,St. Anton am Arlberg,Austria,1304,6,-7.3,8.3,67
2024-12-31,St. Anton am Arlberg,Austria,1304,5,-5.2,7.6,59
2025-01-01,St. Anton am Arlberg,Austria,1304,4,-3.3,0,73
2025-01-02,St. Anton am Arlberg,Austria,1304,5,-7.4,12.7,50
2025-01-03,St. Anton am Arlberg,Austria,1304,5,-3,9.2,38
2025-01-04,St. Anton am Arlberg,Austria,1304,4,-9.6,4.7,71
2025-01-05,St. Anton am Arlberg,Austria,1304,7,-5,0,78
2025-01-06,St. Anton am Arlberg,Austria,1304,5,-15.3,12.4,34
2025-01-07,St. Anton am Arlberg,Austria,1304,4,-9.8,11.3,35
2025-01-08,St. Anton am Arlberg,Austria,1304,4,-9.9,9.3,40
2025-01-09,St. Anton am Arlberg,Austria,1304,4,-1.6,9.5,37
2025-01-10,St. Anton am Arlberg,Austria,1304,7,-2.9,11.2,72
2025-01-11,St. Anton am Arlberg,Austria,1304,4,-11,9.9,77
2025-01-12,St. Anton am Arlberg,Austria,1304,4,-16.3,3.9,33
2025-01-13,St. Anton am Arlberg,Austria,1304,6,-12.1,9.3,59
2025-01-14,St. Anton am Arlberg,Austria,1304,5,-7.2,0.5,54
2025-01-15,St. Anton am Arlberg,Austria,1304,4,-4.6,12.8,76
2025-01-16,St. Anton am Arlberg,Austria,1304,7,-10.3,2.5,42
2025-01-17,St. Anton am Arlberg,Austria,1304,7,-11.1,8.5,46
2025-01-18,St. Anton am Arlberg,Austria,1304,7,-6.5,0,65
2025-01-19,St. Anton am Arlberg,Austria,1304,6,-10.1,0,47
2025-01-20,St. Anton am Arlberg,Austria,1304,7,-12.4,2.3,40
2025-01-21,St. Anton am Arlberg,Austria,1304,5,-9.7,12.8,37
2025-01-22,St. Anton am Arlberg,Austria,1304,6,-7.8,0,30
2025-01-23,St. Anton am Arlberg,Austria,1304,4,0.7,6.7,35
2025-01-24,St. Anton am Arlberg,Austria,1304,5,-10,5.4,73
2025-01-25,St. Anton am Arlberg,Austria,1304,5,-9.6,9.6,72
2025-01-26,St. Anton am Arlberg,Austria,1304,5,-12,4.9,44
2025-01-27,St. Anton am Arlberg,Austria,1304,5,-17.2,6,69
2025-01-28,St. Anton am Arlberg,Austria,1304,6,-11.3,11.5,52
2025-01-29,St. Anton am Arlberg,Austria,1304,7,-13.7,1.8,40
2025-01-30,St. Anton am Arlberg,Austria,1304,5,-6.2,14.4,44
2025-01-31,St. Anton am Arlberg,Austria,1304,4,-14.3,10,74
2025-02-01,St. Anton am Arlberg,Austria,1304,5,-9.2,9.6,64
2025-02-02,St. Anton am Arlberg,Austria,1304,5,-8.7,12.9,31
2025-02-03,St. Anton am Arlberg,Austria,1304,5,-15.7,14.4,42
2025-02-04,St. Anton am Arlberg,Austria,1304,6,-10.1,0,67
2025-02-05,St. Anton am Arlberg,Austria,1304,4,-1.7,6.7,54
2025-02-06,St. Anton am Arlberg,Austria,1304,6,-8.3,0,46
2025-02-07,St. Anton am Arlberg,Austria,1304,4,-11.8,0,62
2025-02-08,St. Anton am Arlberg,Austria,1304,6,-9.3,0,33
2025-02-09,St. Anton am Arlberg,Austria,1304,5,-3.9,11.7,60
2025-02-10,St. Anton am Arlberg,Austria,1304,6,-10.4,6.4,44
2025-02-11,St. Anton am Arlberg,Austria,1304,4,-0.1,0,44
2025-02-12,St. Anton am Arlberg,Austria,1304,6,-6.2,7.7,40
2025-02-13,St. Anton am Arlberg,Austria,1304,5,-17,12,75
2025-02-14,St. Anton am Arlberg,Austria,1304,5,-13.2,5.8,51
2025-02-15,St. Anton am Arlberg,Austria,1304,5,-14.5,0.4,60
2025-02-16,St. Anton am Arlberg,Austria,1304,4,-4.8,0,61
2025-02-17,St. Anton am Arlberg,Austria,1304,5,-8.9,5.4,52
2025-02-18,St. Anton am Arlberg,Austria,1304,7,-2.1,6.3,30
2025-02-19,St. Anton am Arlberg,Austria,1304,5,-6.5,10.3,53
2025-02-20,St. Anton am Arlberg,Austria,1304,7,-5.3,12.7,59
2025-02-21,St. Anton am Arlberg,Austria,1304,5,-4.8,5.8,30
2025-02-22,St. Anton am Arlberg,Austria,1304,4,-5.8,13.3,75
2025-02-23,St. Anton am Arlberg,Austria,1304,7,-6.9,12.6,72
2025-02-24,St. Anton am Arlberg,Austria,1304,4,0.9,0,77
2025-02-25,St. Anton am Arlberg,Austria,1304,4,-1.5,8.9,67
2025-02-26,St. Anton am Arlberg,Austria,1304,6,-4.7,0,75
2025-02-27,St. Anton am Arlberg,Austria,1304,4,-2.6,0,60
2025-02-28,St. Anton am Arlberg,Austria,1304,4,-6.9,0.7,34
2025-03-01,St. Anton am Arlberg,Austria,1304,7,-10.1,0,64
2025-03-02,St. Anton am Arlberg,Austria,1304,5,-7.9,11,42
2025-03-03,St. Anton am Arlberg,Austria,1304,6,-3.5,11.8,57
2025-03-04,St. Anton am Arlberg,Austria,1304,3,-6,1.8,64
2025-03-05,St. Anton am Arlberg,Austria,1304,7,-8.9,7.6,73
2025-03-06,St. Anton am Arlberg,Austria,1304,5,-10,0,56
2025-03-07,St. Anton am Arlberg,Austria,1304,3,-8.9,0,72
2025-03-08,St. Anton am Arlberg,Austria,1304,7,0.2,4.4,69
2025-03-09,St. Anton am Arlberg,Austria,1304,5,-4,6.4,39
2025-03-10,St. Anton am Arlberg,Austria,1304,7,-9,10.6,65
2025-03-11,St. Anton am Arlberg,Austria,1304,5,-9.3,6.3,47
2025-03-12,St. Anton am Arlberg,Austria,1304,5,-6.4,1.5,49
2025-03-13,St. Anton am Arlberg,Austria,1304,7,-6.3,14.8,41
2025-03-14,St. Anton am Arlberg,Austria,1304,7,-8.2,12,30
2025-03-15,St. Anton am Arlberg,Austria,1304,7,-0.6,0.4,65
2025-03-16,St. Anton am Arlberg,Austria,1304,6,-9.2,9.6,74
2025-03-17,St. Anton am Arlberg,Austria,1304,6,-3.2,11.4,69
2025-03-18,St. Anton am Arlberg,Austria,1304,5,-3.5,8.4,52
2025-03-19,St. Anton am Arlberg,Austria,1304,4,-6.4,7.3,49
2025-03-20,St. Anton am Arlberg,Austria,1304,5,-10.7,0,34
2025-03-21,St. Anton am Arlberg,Austria,1304,6,-11,7.1,46
2025-03-22,St. Anton am Arlberg,Austria,1304,7,-7.2,12,76
2025-03-23,St. Anton am Arlberg,Austria,1304,5,-7.8,10.1,45
2025-03-24,St. Anton am Arlberg,Austria,1304,7,-10.6,0,54
2025-03-25,St. Anton am Arlberg,Austria,1304,5,-3.1,0,74
2025-03-26,St. Anton am Arlberg,Austria,1304,4,-14.1,0,38
2025-03-27,St. Anton am Arlberg,Austria,1304,5,-8.3,0,55
2025-03-28,St. Anton am Arlberg,Austria,1304,4,-10.9,12.8,40
2025-03-29,St. Anton am Arlberg,Austria,1304,7,-9,0,44
2025-03-30,St. Anton am Arlberg,Austria,1304,7,-9.8,0,46
2025-03-31,St. Anton am Arlberg,Austria,1304,6,-2.6,0.4,33
2025-04-01,St. Anton am Arlberg,Austria,1304,6,-10.4,14,33
2025-04-02,St. Anton am Arlberg,Austria,1304,6,-11.1,14.6,58
2025-04-03,St. Anton am Arlberg,Austria,1304,6,-4,11,48
2025-04-04,St. Anton am Arlberg,Austria,1304,4,-12.2,6.9,75
2025-04-05,St. Anton am Arlberg,Austria,1304,7,-8.9,0,43
2025-04-06,St. Anton am Arlberg,Austria,1304,3,-12.6,9.2,50
2025-04-07,St. Anton am Arlberg,Austria,1304,7,-11.1,9.6,43
2025-04-08,St. Anton am Arlberg,Austria,1304,7,-15.8,11.1,41
2025-04-09,St. Anton am Arlberg,Austria,1304,6,-6.4,12,37
2025-04-10,St. Anton am Arlberg,Austria,1304,4,0.1,0,52
2025-04-11,St. Anton am Arlberg,Austria,1304,4,-8.1,0,63
2025-04-12,St. Anton am Arlberg,Austria,1304,3,-12.2,6.7,34
2025-04-13,St. Anton am Arlberg,Austria,1304,5,-9,0,66
2025-04-14,St. Anton am Arlberg,Austria,1304,4,-8.6,5.4,30
2025-04-15,St. Anton am Arlberg,Austria,1304,4,-0.7,0,53
2025-04-16,St. Anton am Arlberg,Austria,1304,6,-11.9,0,62
2025-04-17,St. Anton am Arlberg,Austria,1304,7,-8.6,0,53
2025-04-18,St. Anton am Arlberg,Austria,1304,5,-10.8,0,39
2025-04-19,St. Anton am Arlberg,Austria,1304,6,-6.5,0.8,44
2025-04-20,St. Anton am Arlberg,Austria,1304,4,-12.4,0,77
2025-04-21,St. Anton am Arlberg,Austria,1304,7,-4.9,0.2,75
2025-04-22,St. Anton am Arlberg,Austria,1304,6,-5.8,9.1,59
2025-04-23,St. Anton am Arlberg,Austria,1304,5,-3.9,0,76
2025-04-24,St. Anton am Arlberg,Austria,1304,5,-8.6,0,53
2025-04-25,St. Anton am Arlberg,Austria,1304,7,-8.5,3.9,61
2025-04-26,St. Anton am Arlberg,Austria,1304,5,-13.2,2.6,51
2025-04-27,St. Anton am Arlberg,Austria,1304,7,-4.1,0.1,73
2025-04-28,St. Anton am Arlberg,Austria,1304,5,-10.7,0,57
2025-04-29,St. Anton am Arlberg,Austria,1304,4,-11.5,0,33
2025-04-30,St. Anton am Arlberg,Austria,1304,5,-13.6,0,32
2025-05-01,St. Anton am Arlberg,Austria,1304,3,24.1,0,0
2025-05-02,St. Anton am Arlberg,Austria,1304,5,16.6,0,0
2025-05-03,St. Anton am Arlberg,Austria,1304,7,14.8,0,0
2025-05-04,St. Anton am Arlberg,Austria,1304,7,14.1,20.5,0
2025-05-05,St. Anton am Arlberg,Austria,1304,6,16.7,0,0
2025-05-06,St. Anton am Arlberg,Austria,1304,7,16.7,0,0
2025-05-07,St. Anton am Arlberg,Austria,1304,5,22.6,0,0
2025-05-08,St. Anton am Arlberg,Austria,1304,7,13.1,1.1,0
2025-05-09,St. Anton am Arlberg,Austria,1304,7,7.5,17.7,0
2025-05-10,St. Anton am Arlberg,Austria,1304,6,4.7,0,0
2025-05-11,St. Anton am Arlberg,Austria,1304,7,20.2,0,0
2025-05-12,St. Anton am Arlberg,Austria,1304,5,8.2,1.1,0
2025-05-13,St. Anton am Arlberg,Austria,1304,7,14.5,0,0
2025-05-14,St. Anton am Arlberg,Austria,1304,5,6.6,6.8,0
2025-05-15,St. Anton am Arlberg,Austria,1304,6,6.7,24.4,0
2025-05-16,St. Anton am Arlberg,Austria,1304,4,18.3,0,0
2025-05-17,St. Anton am Arlberg,Austria,1304,7,17.3,22.1,0
2025-05-18,St. Anton am Arlberg,Austria,1304,5,9.7,0,0
2025-05-19,St. Anton am Arlberg,Austria,1304,6,10.6,0,0
2025-05-20,St. Anton am Arlberg,Austria,1304,6,16.8,1.9,0
2025-05-21,St. Anton am Arlberg,Austria,1304,5,10.1,0,0
2025-05-22,St. Anton am Arlberg,Austria,1304,5,12.8,0,0
2025-05-23,St. Anton am Arlberg,Austria,1304,4,19,0,0
2025-05-24,St. Anton am Arlberg,Austria,1304,5,22.8,0,0
2025-05-25,St. Anton am Arlberg,Austria,1304,5,17,0,0
2025-05-26,St. Anton am Arlberg,Austria,1304,7,22.5,0,0
2025-05-27,St. Anton am Arlberg,Austria,1304,4,10.7,0,0
2025-05-28,St. Anton am Arlberg,Austria,1304,5,10.9,0,0
2025-05-29,St. Anton am Arlberg,Austria,1304,4,8.6,0,0
2025-05-30,St. Anton am Arlberg,Austria,1304,4,23.4,0,0
2025-05-31,St. Anton am Arlberg,Austria,1304,4,7.3,0,0
2025-06-01,St. Anton am Arlberg,Austria,1304,5,8.2,0,0
2025-06-02,St. Anton am Arlberg,Austria,1304,6,14.1,8.2,0
2025-06-03,St. Anton am Arlberg,Austria,1304,6,22.2,0,0
2025-06-04,St. Anton am Arlberg,Austria,1304,6,18,0,0
2025-06-05,St. Anton am Arlberg,Austria,1304,6,21.9,0,0
2025-06-06,St. Anton am Arlberg,Austria,1304,7,15.9,10.1,0
2025-06-07,St. Anton am Arlberg,Austria,1304,6,11.6,21,0
2025-06-08,St. Anton am Arlberg,Austria,1304,7,3.2,0,0
2025-06-09,St. Anton am Arlberg,Austria,1304,4,14.1,0,0
2025-06-10,St. Anton am Arlberg,Austria,1304,5,12,0,0
2025-06-11,St. Anton am Arlberg,Austria,1304,4,17.5,0,0
2025-06-12,St. Anton am Arlberg,Austria,1304,6,22,4.8,0
2025-06-13,St. Anton am Arlberg,Austria,1304,3,22.6,19,0
2025-06-14,St. Anton am Arlberg,Austria,1304,6,8,23.6,0
2025-06-15,St. Anton am Arlberg,Austria,1304,5,8.5,2.7,0
2025-06-16,St. Anton am Arlberg,Austria,1304,6,22.1,0,0
2025-06-17,St. Anton am Arlberg,Austria,1304,3,13.5,0,0
2025-06-18,St. Anton am Arlberg,Austria,1304,7,19.1,0,0
2025-06-19,St. Anton am Arlberg,Austria,1304,6,20.7,0,0
2025-06-20,St. Anton am Arlberg,Austria,1304,3,12.6,0,0
2025-06-21,St. Anton am Arlberg,Austria,1304,7,6,0,0
2025-06-22,St. Anton am Arlberg,Austria,1304,5,13.8,0,0
2025-06-23,St. Anton am Arlberg,Austria,1304,3,9.7,4.5,0
2025-06-24,St. Anton am Arlberg,Austria,1304,6,20,0,0
2025-06-25,St. Anton am Arlberg,Austria,1304,6,10.7,11.2,0
2025-06-26,St. Anton am Arlberg,Austria,1304,6,9.4,0,0
2025-06-27,St. Anton am Arlberg,Austria,1304,6,14.9,0,0
2025-06-28,St. Anton am Arlberg,Austria,1304,4,21.5,0,0
2025-06-29,St. Anton am Arlberg,Austria,1304,4,10.8,0,0
2025-06-30,St. Anton am Arlberg,Austria,1304,5,13.5,0,0
2025-07-01,St. Anton am Arlberg,Austria,1304,6,11.1,0,0
2025-07-02,St. Anton am Arlberg,Austria,1304,5,18.4,12.8,0
2025-07-03,St. Anton am Arlberg,Austria,1304,7,19.4,17.1,0
2025-07-04,St. Anton am Arlberg,Austria,1304,7,12.4,14.7,0
2025-07-05,St. Anton am Arlberg,Austria,1304,5,12.8,0,0
2025-07-06,St. Anton am Arlberg,Austria,1304,5,20.1,0,0
2025-07-07,St. Anton am Arlberg,Austria,1304,7,8.3,0,0
2025-07-08,St. Anton am Arlberg,Austria,1304,5,16.7,0,0
2025-07-09,St. Anton am Arlberg,Austria,1304,4,26,0,0
2025-07-10,St. Anton am Arlberg,Austria,1304,5,19.2,0,0
2025-07-11,St. Anton am Arlberg,Austria,1304,5,12.1,0,0
2025-07-12,St. Anton am Arlberg,Austria,1304,7,19.5,0,0
2025-07-13,St. Anton am Arlberg,Austria,1304,7,8.5,0,0
2025-07-14,St. Anton am Arlberg,Austria,1304,5,9.2,0,0
2025-07-15,St. Anton am Arlberg,Austria,1304,4,17.9,0,0
2025-07-16,St. Anton am Arlberg,Austria,1304,5,12.3,0,0
2025-07-17,St. Anton am Arlberg,Austria,1304,5,17,0,0
2025-07-18,St. Anton am Arlberg,Austria,1304,5,11.3,0,0
2025-07-19,St. Anton am Arlberg,Austria,1304,4,9.4,0,0
2025-07-20,St. Anton am Arlberg,Austria,1304,7,13.7,0,0
2025-07-21,St. Anton am Arlberg,Austria,1304,6,11.1,0,0
2025-07-22,St. Anton am Arlberg,Austria,1304,3,16.7,0,0
2025-07-23,St. Anton am Arlberg,Austria,1304,4,6.1,0,0
2025-07-24,St. Anton am Arlberg,Austria,1304,4,12.1,0,0
2025-07-25,St. Anton am Arlberg,Austria,1304,5,19.6,0,0
2025-07-26,St. Anton am Arlberg,Austria,1304,5,8.8,12.2,0
2025-07-27,St. Anton am Arlberg,Austria,1304,5,18.6,0,0
2025-07-28,St. Anton am Arlberg,Austria,1304,6,20.1,0,0
2025-07-29,St. Anton am Arlberg,Austria,1304,5,13.7,0,0
2025-07-30,St. Anton am Arlberg,Austria,1304,5,16,9.8,0
2025-07-31,St. Anton am Arlberg,Austria,1304,6,9.7,0,0
2025-08-01,St. Anton am Arlberg,Austria,1304,5,17.4,0,0
2025-08-02,St. Anton am Arlberg,Austria,1304,6,12.9,0,0
2025-08-03,St. Anton am Arlberg,Austria,1304,4,13.1,0,0
2025-08-04,St. Anton am Arlberg,Austria,1304,4,18.2,0,0
2025-08-05,St. Anton am Arlberg,Austria,1304,4,13.8,0,0
2025-08-06,St. Anton am Arlberg,Austria,1304,6,25.1,0,0
2025-08-07,St. Anton am Arlberg,Austria,1304,5,11.9,0,0
2025-08-08,St. Anton am Arlberg,Austria,1304,3,7.7,6.5,0
2025-08-09,St. Anton am Arlberg,Austria,1304,4,20.5,0,0
2025-08-10,St. Anton am Arlberg,Austria,1304,4,11.5,0,0
2025-08-11,St. Anton am Arlberg,Austria,1304,7,21.3,0,0
2025-08-12,St. Anton am Arlberg,Austria,1304,4,14.3,0,0
2025-08-13,St. Anton am Arlberg,Austria,1304,6,9.7,0,0
