Region,Country,Date,Elevation (m),Wind (Beaufort),Temperature (Â°C),Snow Depth (cm),Precipitation (mm),Daily Snow Depth (cm),Monthly Snow Depth (cm),Mean Snow Depth (cm),Max Snow Depth (cm),Days where AVG Temp < 0C
Ulrichen,Switzerland,13/01/2016,,,,142,,,142,56.58064516,75,31
Ulrichen,Switzerland,25/02/2016,,,,164,,,164,102.9310345,131,29
Ulrichen,Switzerland,03/03/2016,,,,61,,,61,117.7096774,150,31
Ulrichen,Switzerland,26/04/2016,,,,30,,,30,24.56666667,77,20
Ulrichen,Switzerland,26/05/2016,,,,10,,,10,0.322580645,6,2
Ulrichen,Switzerland,28/10/2016,,,,0,,,0,0,0,0
Ulrichen,Switzerland,29/11/2016,,,,66,,,66,11.16666667,43,17
Ulrichen,Switzerland,05/12/2016,,,,1,,,1,0.096774194,1,3
Ulrichen,Switzerland,22/01/2017,,,,106,,,106,27.67741935,54,28
Ulrichen,Switzerland,03/02/2017,,,,35,,,35,35.35714286,46,28
Ulrichen,Switzerland,15/03/2017,,,,124,,,124,46.61290323,96,31
Ulrichen,Switzerland,27/04/2017,,,,15,,,15,0.5,6,5
Ulrichen,Switzerland,11/05/2017,,,,11,,,11,0.35483871,7,2
Ulrichen,Switzerland,28/10/2017,,,,6,,,6,0.290322581,5,2
Ulrichen,Switzerland,20/11/2017,,,,71,,,71,12.1,25,24
Ulrichen,Switzerland,24/12/2017,,,,216,,,216,64.16129032,100,31
Ulrichen,Switzerland,14/01/2018,,,,306,,,306,139.9354839,212,31
Ulrichen,Switzerland,18/02/2018,,,,35,,,35,164.0714286,179,28
Ulrichen,Switzerland,13/03/2018,,,,109,,,109,155.3548387,196,31
Ulrichen,Switzerland,18/04/2018,,,,23,,,23,105.8666667,185,30
Ulrichen,Switzerland,05/05/2018,,,,0,,,0,0.967741935,15,3
Ulrichen,Switzerland,25/10/2018,,,,14,,,14,0.935483871,14,4
Ulrichen,Switzerland,15/11/2018,,,,3,,,3,0.133333333,2,3
Ulrichen,Switzerland,04/12/2018,,,,137,,,137,36.93548387,62,30
Ulrichen,Switzerland,27/01/2019,,,,166,,,166,89.12903226,130,31
Ulrichen,Switzerland,05/02/2019,,,,35,,,35,99,112,28
Ulrichen,Switzerland,23/03/2019,,,,100,,,100,92.38709677,130,31
Ulrichen,Switzerland,26/04/2019,,,,110,,,110,49.9,141,27
Ulrichen,Switzerland,20/05/2019,,,,1,,,1,0.032258065,1,1
Unterwasser_Iltios,Switzerland,25/01/2015,,,,193,,,193,52.22580645,110,30
Unterwasser_Iltios,Switzerland,03/02/2015,,,,82,,,82,94.28571429,120,28
Unterwasser_Iltios,Switzerland,26/03/2015,,,,60,,,60,80.87096774,115,31
Unterwasser_Iltios,Switzerland,15/04/2015,,,,66,,,66,37.63333333,90,21
Unterwasser_Iltios,Switzerland,19/05/2015,,,,15,,,15,0.64516129,15,2
Unterwasser_Iltios,Switzerland,05/10/2015,,,,0,,,0,0,0,0
Unterwasser_Iltios,Switzerland,28/11/2015,,,,110,,,110,16.7,65,10
Unterwasser_Iltios,Switzerland,21/12/2015,,,,2,,,2,11.06451613,30,19
Unterwasser_Iltios,Switzerland,19/01/2016,,,,189,,,189,58.25806452,110,29
Unterwasser_Iltios,Switzerland,20/02/2016,,,,125,,,125,70.03448276,90,29
Unterwasser_Iltios,Switzerland,18/03/2016,,,,80,,,80,83.12903226,100,31
Unterwasser_Iltios,Switzerland,19/04/2016,,,,103,,,103,14.83333333,48,21
Unterwasser_Iltios,Switzerland,20/05/2016,,,,1,,,1,0.483870968,15,1
Unterwasser_Iltios,Switzerland,06/10/2016,,,,0,,,0,0,0,0
Unterwasser_Iltios,Switzerland,11/11/2016,,,,93,,,93,14.16666667,48,18
Unterwasser_Iltios,Switzerland,30/12/2016,,,,4,,,4,0.258064516,4,3
Unterwasser_Iltios,Switzerland,03/01/2017,,,,160,,,160,69.19354839,112,29
Unterwasser_Iltios,Switzerland,04/02/2017,,,,60,,,60,62.64285714,75,28
Unterwasser_Iltios,Switzerland,29/03/2017,,,,86,,,86,42.16129032,105,27
Unterwasser_Iltios,Switzerland,29/04/2017,,,,160,,,160,16.83333333,60,14
Unterwasser_Iltios,Switzerland,03/05/2017,,,,15,,,15,2.903225806,25,5
Unterwasser_Iltios,Switzerland,10/10/2017,,,,6,,,6,0.258064516,4,3
Unterwasser_Iltios,Switzerland,19/11/2017,,,,161,,,161,32.23333333,70,25
Unterwasser_Iltios,Switzerland,03/12/2017,,,,249,,,249,104.516129,160,31
Unterwasser_Iltios,Switzerland,18/01/2018,,,,84,,,84,80.67741935,115,31
Unterwasser_Iltios,Switzerland,10/02/2018,,,,84,,,84,93,135,28
Unterwasser_Iltios,Switzerland,14/03/2018,,,,94,,,94,92.58064516,105,31
Unterwasser_Iltios,Switzerland,28/04/2018,,,,24,,,24,29.06666667,110,14
Unterwasser_Iltios,Switzerland,27/05/2018,,,,0,,,0,0,0,0
Unterwasser_Iltios,Switzerland,15/10/2018,,,,19,,,19,1.096774194,19,2
Unterwasser_Iltios,Switzerland,17/11/2018,,,,9,,,9,0.766666667,8,6
Unterwasser_Iltios,Switzerland,29/12/2018,,,,89,,,89,23.58064516,55,25
Unterwasser_Iltios,Switzerland,05/01/2019,,,,236,,,236,106.7419355,145,31
Unterwasser_Iltios,Switzerland,16/02/2019,,,,65,,,65,139.7142857,163,28
Unterwasser_Iltios,Switzerland,24/03/2019,,,,132,,,132,115.9354839,140,31
Unterwasser_Iltios,Switzerland,15/04/2019,,,,75,,,75,59.93333333,115,27
Unterwasser_Iltios,Switzerland,18/05/2019,,,,43,,,43,4.612903226,35,9
Vals,Switzerland,04/01/2015,,,,46,,,46,11.09677419,33,30
Vals,Switzerland,20/02/2015,,,,38,,,38,23.57142857,42,28
Vals,Switzerland,05/03/2015,,,,13,,,13,10.5483871,29,21
Vals,Switzerland,24/04/2015,,,,17,,,17,0.566666667,11,5
Vals,Switzerland,05/05/2015,,,,4,,,4,0.129032258,4,1
Vals,Switzerland,24/10/2015,,,,15,,,15,0.741935484,8,4
Vals,Switzerland,30/11/2015,,,,10,,,10,1.133333333,6,9
Vals,Switzerland,05/12/2015,,,,0,,,0,0.096774194,2,2
Vals,Switzerland,01/01/2016,,,,28,,,28,5.741935484,14,27
Vals,Switzerland,12/02/2016,,,,53,,,53,5.137931034,27,19
Vals,Switzerland,24/03/2016,,,,84,,,84,13.41935484,59,24
Vals,Switzerland,22/04/2016,,,,70,,,70,3.2,31,9
Vals,Switzerland,09/05/2016,,,,1,,,1,0.032258065,1,1
Vals,Switzerland,21/10/2016,,,,0,,,0,0,0,0
Vals,Switzerland,20/11/2016,,,,29,,,29,3.233333333,21,11
Vals,Switzerland,07/12/2016,,,,3,,,3,0.096774194,2,2
Vals,Switzerland,04/01/2017,,,,47,,,47,15.93548387,25,29
Vals,Switzerland,09/02/2017,,,,40,,,40,11.78571429,29,27
Vals,Switzerland,16/03/2017,,,,49,,,49,5.032258065,30,12
Vals,Switzerland,03/04/2017,,,,55,,,55,2.8,45,6
Vals,Switzerland,01/05/2017,,,,7,,,7,0.35483871,7,2
Vals,Switzerland,29/10/2017,,,,0,,,0,0,0,0
Vals,Switzerland,13/11/2017,,,,32,,,32,2.566666667,12,18
Vals,Switzerland,14/12/2017,,,,88,,,88,20,45,31
Vals,Switzerland,16/01/2018,,,,161,,,161,36.22580645,85,31
Vals,Switzerland,23/02/2018,,,,36,,,36,40.78571429,54,28
Vals,Switzerland,02/03/2018,,,,53,,,53,25.64516129,52,31
Vals,Switzerland,15/04/2018,,,,4,,,4,1.1,14,3
Vals,Switzerland,08/05/2018,,,,0,,,0,0,0,0
Vals,Switzerland,06/10/2018,,,,68,,,68,4.35483871,68,4
Vals,Switzerland,28/11/2018,,,,7,,,7,0.666666667,8,5
Vals,Switzerland,24/12/2018,,,,75,,,75,19.29032258,42,23
Vals,Switzerland,02/01/2019,,,,132,,,132,52.22580645,93,31
Vals,Switzerland,05/02/2019,,,,28,,,28,50.17857143,66,28
Vals,Switzerland,28/03/2019,,,,75,,,75,23.03225806,41,29
Vals,Switzerland,21/04/2019,,,,35,,,35,1.666666667,25,4
Vals,Switzerland,19/05/2019,,,,2,,,2,0.064516129,2,1
Valzeina,Switzerland,05/01/2015,,,,118,,,118,20.38709677,65,31
Valzeina,Switzerland,10/02/2015,,,,51,,,51,29.21428571,57,28
Valzeina,Switzerland,25/03/2015,,,,43,,,43,6.806451613,32,14
Valzeina,Switzerland,15/04/2015,,,,55,,,55,2.933333333,34,8
Valzeina,Switzerland,28/05/2015,,,,0,,,0,0,0,0
Valzeina,Switzerland,21/10/2015,,,,2,,,2,0.064516129,2,1
Valzeina,Switzerland,04/11/2015,,,,40,,,40,3.366666667,19,10
Valzeina,Switzerland,25/12/2015,,,,0,,,0,0.258064516,5,2
Valzeina,Switzerland,15/01/2016,,,,154,,,154,23.16129032,70,28
Valzeina,Switzerland,14/02/2016,,,,76,,,76,8.965517241,30,25
Valzeina,Switzerland,23/03/2016,,,,77,,,77,10.64516129,44,18
Valzeina,Switzerland,17/04/2016,,,,65,,,65,2.4,21,9
Valzeina,Switzerland,27/05/2016,,,,0,,,0,0,0,0
Valzeina,Switzerland,13/10/2016,,,,0,,,0,0,0,0
Valzeina,Switzerland,06/11/2016,,,,78,,,78,7.2,28,13
Valzeina,Switzerland,27/12/2016,,,,5,,,5,0.161290323,5,1
Valzeina,Switzerland,30/01/2017,,,,123,,,123,28.5483871,62,29
Valzeina,Switzerland,06/02/2017,,,,36,,,36,7.785714286,22,19
Valzeina,Switzerland,17/03/2017,,,,57,,,57,2.709677419,20,7
Valzeina,Switzerland,22/04/2017,,,,89,,,89,5.033333333,35,9
Valzeina,Switzerland,05/05/2017,,,,2,,,2,0.129032258,2,2
Valzeina,Switzerland,26/10/2017,,,,0,,,0,0,0,0
Valzeina,Switzerland,22/11/2017,,,,73,,,73,4.733333333,20,18
Valzeina,Switzerland,28/12/2017,,,,167,,,167,37.70967742,78,31
Valzeina,Switzerland,24/01/2018,,,,183,,,183,58.5483871,132,31
Valzeina,Switzerland,23/02/2018,,,,36,,,36,57.14285714,68,28
Valzeina,Switzerland,30/03/2018,,,,67,,,67,32.77419355,56,31
Valzeina,Switzerland,22/04/2018,,,,5,,,5,0.4,10,2
Valzeina,Switzerland,13/05/2018,,,,0,,,0,0,0,0
Valzeina,Switzerland,30/10/2018,,,,34,,,34,1.806451613,34,2
Valzeina,Switzerland,20/11/2018,,,,8,,,8,0.3,5,3
Valzeina,Switzerland,25/12/2018,,,,62,,,62,8.483870968,25,20
Valzeina,Switzerland,30/01/2019,,,,255,,,255,83.22580645,132,31
Valzeina,Switzerland,05/02/2019,,,,42,,,42,70,97,28
Valzeina,Switzerland,28/03/2019,,,,73,,,73,7.709677419,25,20
Valzeina,Switzerland,18/04/2019,,,,35,,,35,1.433333333,27,6
Valzeina,Switzerland,11/05/2019,,,,23,,,23,1,17,3
Weissfluhjoch,Switzerland,17/01/2015,,,,168,,,168,141.8709677,169,31
Weissfluhjoch,Switzerland,15/02/2015,,,,80,,,80,163.1785714,180,28
Weissfluhjoch,Switzerland,21/03/2015,,,,127,,,127,183.1612903,218,31
Weissfluhjoch,Switzerland,22/04/2015,,,,97,,,97,211,248,30
Weissfluhjoch,Switzerland,25/05/2015,,,,89,,,89,167.9032258,205,31
Weissfluhjoch,Switzerland,28/06/2015,,,,16,,,16,77.23333333,147,30
Weissfluhjoch,Switzerland,10/07/2015,,,,0,,,0,0.225806452,7,1
Weissfluhjoch,Switzerland,11/08/2015,,,,0,,,0,0,0,0
Weissfluhjoch,Switzerland,07/09/2015,,,,43,,,43,1.833333333,13,10
Weissfluhjoch,Switzerland,28/10/2015,,,,56,,,56,8.483870968,24,20
Weissfluhjoch,Switzerland,16/11/2015,,,,56,,,56,18.16666667,45,30
Weissfluhjoch,Switzerland,01/12/2015,,,,21,,,21,43.38709677,50,31
Weissfluhjoch,Switzerland,14/01/2016,,,,178,,,178,101.2258065,135,31
Weissfluhjoch,Switzerland,25/02/2016,,,,172,,,172,160.4827586,179,29
Weissfluhjoch,Switzerland,16/03/2016,,,,113,,,113,184.9677419,220,31
Weissfluhjoch,Switzerland,01/04/2016,,,,122,,,122,170.6333333,199,30
Weissfluhjoch,Switzerland,02/05/2016,,,,112,,,112,182.3548387,200,31
Weissfluhjoch,Switzerland,24/06/2016,,,,38,,,38,117.8666667,163,30
Weissfluhjoch,Switzerland,05/07/2016,,,,18,,,18,9.870967742,57,11
Weissfluhjoch,Switzerland,16/08/2016,,,,7,,,7,0.032258065,1,1
Weissfluhjoch,Switzerland,04/09/2016,,,,2,,,2,0.066666667,1,2
Weissfluhjoch,Switzerland,19/10/2016,,,,27,,,27,1.225806452,8,12
Weissfluhjoch,Switzerland,07/11/2016,,,,80,,,80,25.2,39,25
Weissfluhjoch,Switzerland,09/12/2016,,,,13,,,13,33.90322581,42,31
Weissfluhjoch,Switzerland,20/01/2017,,,,128,,,128,79.5483871,103,31
Weissfluhjoch,Switzerland,13/02/2017,,,,91,,,91,124.4285714,140,28
Weissfluhjoch,Switzerland,25/03/2017,,,,170,,,170,170.2903226,205,31
Weissfluhjoch,Switzerland,07/04/2017,,,,115,,,115,156.5333333,187,30
Weissfluhjoch,Switzerland,06/05/2017,,,,68,,,68,156.4516129,194,31
Weissfluhjoch,Switzerland,11/06/2017,,,,15,,,15,24.76666667,82,15
Weissfluhjoch,Switzerland,24/07/2017,,,,14,,,14,0.451612903,9,3
Weissfluhjoch,Switzerland,28/08/2017,,,,8,,,8,0.129032258,4,1
Weissfluhjoch,Switzerland,13/09/2017,,,,115,,,115,8.133333333,22,24
Weissfluhjoch,Switzerland,10/10/2017,,,,65,,,65,6.483870968,25,18
Weissfluhjoch,Switzerland,03/11/2017,,,,119,,,119,56.5,89,30
Weissfluhjoch,Switzerland,07/12/2017,,,,217,,,217,120.5483871,165,31
Weissfluhjoch,Switzerland,11/01/2018,,,,310,,,310,231.8064516,313,31
Weissfluhjoch,Switzerland,01/02/2018,,,,72,,,72,259.0357143,271,28
Weissfluhjoch,Switzerland,02/03/2018,,,,146,,,146,259.3870968,280,31
Weissfluhjoch,Switzerland,04/04/2018,,,,55,,,55,251.9,286,30
Weissfluhjoch,Switzerland,05/05/2018,,,,22,,,22,166,203,31
Weissfluhjoch,Switzerland,17/06/2018,,,,0,,,0,42.7,118,20
Weissfluhjoch,Switzerland,08/07/2018,,,,0,,,0,0,0,0
Weissfluhjoch,Switzerland,29/08/2018,,,,1,,,1,0,0,0
Weissfluhjoch,Switzerland,17/09/2018,,,,4,,,4,0.1,3,1
Weissfluhjoch,Switzerland,11/10/2018,,,,116,,,116,7.516129032,60,9
Weissfluhjoch,Switzerland,05/11/2018,,,,34,,,34,41,56,30
Weissfluhjoch,Switzerland,24/12/2018,,,,258,,,258,126.4193548,169,31
Weissfluhjoch,Switzerland,29/01/2019,,,,244,,,244,212.3870968,265,31
Weissfluhjoch,Switzerland,18/02/2019,,,,90,,,90,231.25,259,28
Weissfluhjoch,Switzerland,27/03/2019,,,,183,,,183,262.8709677,308,31
Weissfluhjoch,Switzerland,11/04/2019,,,,85,,,85,265.6666667,291,30
Weissfluhjoch,Switzerland,16/05/2019,,,,129,,,129,271.0645161,296,31
Weissfluhjoch,Switzerland,21/06/2019,,,,0,,,0,178.8,272,30
Weissfluhjoch,Switzerland,21/07/2019,,,,0,,,0,9.483870968,68,7
Weissfluhjoch,Switzerland,23/08/2019,,,,0,,,0,0,0,0
Weissfluhjoch,Switzerland,14/09/2019,,,,48,,,48,2.166666667,20,9
Wengen,Switzerland,16/01/2015,,,,82,,,82,15.09677419,45,30
Wengen,Switzerland,26/02/2015,,,,88,,,88,36.5,60,28
Wengen,Switzerland,04/03/2015,,,,31,,,31,16.03225806,45,23
Wengen,Switzerland,17/04/2015,,,,32,,,32,1.066666667,17,5
Wengen,Switzerland,27/05/2015,,,,14,,,14,0.451612903,9,2
Wengen,Switzerland,27/10/2015,,,,4,,,4,0.129032258,4,1
Wengen,Switzerland,20/11/2015,,,,69,,,69,8.166666667,40,10
Wengen,Switzerland,02/12/2015,,,,0,,,0,5.451612903,20,22
Wengen,Switzerland,18/01/2016,,,,63,,,63,14.93548387,30,29
Wengen,Switzerland,18/02/2016,,,,104,,,104,20.48275862,38,29
Wengen,Switzerland,15/03/2016,,,,67,,,67,19.35483871,40,27
Wengen,Switzerland,09/04/2016,,,,33,,,33,1.1,13,4
Wengen,Switzerland,01/05/2016,,,,10,,,10,0.322580645,5,2
Wengen,Switzerland,12/10/2016,,,,0,,,0,0,0,0
Wengen,Switzerland,17/11/2016,,,,53,,,53,4.033333333,24,14
Wengen,Switzerland,22/12/2016,,,,1,,,1,0.032258065,1,1
Wengen,Switzerland,06/01/2017,,,,81,,,81,25.09677419,43,29
Wengen,Switzerland,05/02/2017,,,,51,,,51,29,45,28
Wengen,Switzerland,22/03/2017,,,,45,,,45,11.09677419,45,18
Wengen,Switzerland,03/04/2017,,,,37,,,37,1.933333333,22,7
Wengen,Switzerland,03/05/2017,,,,3,,,3,0.193548387,3,2
Wengen,Switzerland,27/10/2017,,,,0,,,0,0,0,0
Wengen,Switzerland,10/11/2017,,,,113,,,113,12.73333333,33,22
Wengen,Switzerland,02/12/2017,,,,132,,,132,34.38709677,52,31
Wengen,Switzerland,05/01/2018,,,,58,,,58,27.38709677,43,31
Wengen,Switzerland,17/02/2018,,,,46,,,46,33.64285714,46,28
Wengen,Switzerland,23/03/2018,,,,88,,,88,28.19354839,48,31
Wengen,Switzerland,03/04/2018,,,,20,,,20,5.466666667,53,7
Wengen,Switzerland,24/05/2018,,,,0,,,0,0,0,0
Wengen,Switzerland,15/10/2018,,,,8,,,8,0.387096774,8,2
Wengen,Switzerland,30/11/2018,,,,9,,,9,0.533333333,6,6
Wengen,Switzerland,04/12/2018,,,,57,,,57,10.03225806,28,24
Wengen,Switzerland,17/01/2019,,,,127,,,127,37.09677419,65,31
Wengen,Switzerland,03/02/2019,,,,70,,,70,52.53571429,79,28
Wengen,Switzerland,29/03/2019,,,,57,,,57,23.22580645,37,29
Wengen,Switzerland,25/04/2019,,,,59,,,59,3.366666667,33,9
Wengen,Switzerland,12/05/2019,,,,25,,,25,1.451612903,20,4
Wiler,Switzerland,13/01/2015,,,,111,,,111,25.29032258,79,31
Wiler,Switzerland,06/02/2015,,,,67,,,67,54.75,75,28
Wiler,Switzerland,11/03/2015,,,,14,,,14,21.64516129,57,22
Wiler,Switzerland,13/04/2015,,,,7,,,7,0.266666667,3,4
Wiler,Switzerland,30/05/2015,,,,5,,,5,0.161290323,5,1
Wiler,Switzerland,27/10/2015,,,,1,,,1,0.032258065,1,1
Wiler,Switzerland,16/11/2015,,,,50,,,50,5.2,35,9
Wiler,Switzerland,23/12/2015,,,,0,,,0,6.419354839,14,31
Wiler,Switzerland,21/01/2016,,,,175,,,175,53.41935484,88,31
Wiler,Switzerland,09/02/2016,,,,171,,,171,87.5862069,120,29
Wiler,Switzerland,16/03/2016,,,,51,,,51,80.77419355,110,31
Wiler,Switzerland,11/04/2016,,,,12,,,12,6.333333333,45,9
Wiler,Switzerland,18/05/2016,,,,4,,,4,0.161290323,3,3
Wiler,Switzerland,19/10/2016,,,,0,,,0,0,0,0
Wiler,Switzerland,02/11/2016,,,,79,,,79,10.33333333,49,14
Wiler,Switzerland,30/12/2016,,,,2,,,2,0.096774194,2,2
Wiler,Switzerland,22/01/2017,,,,71,,,71,20.93548387,45,27
Wiler,Switzerland,17/02/2017,,,,40,,,40,22.53571429,37,28
Wiler,Switzerland,26/03/2017,,,,95,,,95,21.83870968,76,20
Wiler,Switzerland,03/04/2017,,,,5,,,5,0.166666667,4,2
Wiler,Switzerland,26/05/2017,,,,10,,,10,0.322580645,5,2
Wiler,Switzerland,24/10/2017,,,,5,,,5,0.258064516,5,2
Wiler,Switzerland,08/11/2017,,,,34,,,34,3.133333333,16,20
Wiler,Switzerland,26/12/2017,,,,214,,,214,52.67741935,93,31
Wiler,Switzerland,22/01/2018,,,,215,,,215,106.2580645,155,31
Wiler,Switzerland,15/02/2018,,,,39,,,39,127.4642857,134,28
Wiler,Switzerland,19/03/2018,,,,85,,,85,123.9677419,143,31
Wiler,Switzerland,15/04/2018,,,,7,,,7,48.03333333,119,21
Wiler,Switzerland,15/05/2018,,,,0,,,0,0,0,0
Wiler,Switzerland,13/10/2018,,,,1,,,1,0.032258065,1,1
Wiler,Switzerland,22/11/2018,,,,0,,,0,0,0,0
Wiler,Switzerland,14/12/2018,,,,69,,,69,17.5483871,34,27
Wiler,Switzerland,04/01/2019,,,,109,,,109,46.19354839,75,31
Wiler,Switzerland,08/02/2019,,,,41,,,41,56.10714286,75,28
Wiler,Switzerland,07/03/2019,,,,87,,,87,28.41935484,70,29
Wiler,Switzerland,18/04/2019,,,,29,,,29,1.366666667,22,4
Wiler,Switzerland,04/05/2019,,,,1,,,1,0.032258065,1,1
Zermatt,Switzerland,25/01/2015,,,,35,,,35,12.51612903,32,31
Zermatt,Switzerland,19/02/2015,,,,53,,,53,34.89285714,47,28
Zermatt,Switzerland,06/03/2015,,,,14,,,14,19.19354839,40,25
Zermatt,Switzerland,01/04/2015,,,,6,,,6,0.2,5,2
Zermatt,Switzerland,04/05/2015,,,,15,,,15,0.483870968,12,2
Zermatt,Switzerland,02/10/2015,,,,14,,,14,0.451612903,10,2
Zermatt,Switzerland,29/11/2015,,,,16,,,16,2.066666667,10,10
Zermatt,Switzerland,22/12/2015,,,,1,,,1,4.806451613,5,31
Zermatt,Switzerland,13/01/2016,,,,83,,,83,32.74193548,50,31
Zermatt,Switzerland,12/02/2016,,,,130,,,130,52.31034483,88,29
Zermatt,Switzerland,15/03/2016,,,,26,,,26,58.96774194,90,31
Zermatt,Switzerland,19/04/2016,,,,19,,,19,2.166666667,18,8
Zermatt,Switzerland,23/05/2016,,,,55,,,55,1.677419355,27,3
Zermatt,Switzerland,25/10/2016,,,,0,,,0,0,0,0
Zermatt,Switzerland,12/11/2016,,,,45,,,45,7.266666667,33,17
Zermatt,Switzerland,23/12/2016,,,,0,,,0,0,0,0
Zermatt,Switzerland,04/01/2017,,,,30,,,30,7.419354839,18,25
Zermatt,Switzerland,18/02/2017,,,,20,,,20,9.035714286,21,24
Zermatt,Switzerland,06/03/2017,,,,56,,,56,7.548387097,38,17
Zermatt,Switzerland,11/04/2017,,,,25,,,25,1.1,25,2
Zermatt,Switzerland,09/05/2017,,,,10,,,10,0.322580645,8,2
Zermatt,Switzerland,12/10/2017,,,,0,,,0,0,0,0
Zermatt,Switzerland,05/11/2017,,,,27,,,27,4.433333333,13,25
Zermatt,Switzerland,27/12/2017,,,,99,,,99,22.70967742,70,31
Zermatt,Switzerland,16/01/2018,,,,210,,,210,107.3548387,157,31
Zermatt,Switzerland,02/02/2018,,,,49,,,49,133.6428571,148,28
Zermatt,Switzerland,29/03/2018,,,,50,,,50,119.8709677,137,31
Zermatt,Switzerland,22/04/2018,,,,6,,,6,46.16666667,115,21
Zermatt,Switzerland,07/05/2018,,,,0,,,0,0,0,0
Zermatt,Switzerland,15/10/2018,,,,5,,,5,0.258064516,3,4
Zermatt,Switzerland,25/11/2018,,,,5,,,5,0.3,6,3
Zermatt,Switzerland,07/12/2018,,,,73,,,73,22.25806452,36,25
Zermatt,Switzerland,07/01/2019,,,,42,,,42,36.83870968,60,31
Zermatt,Switzerland,01/02/2019,,,,41,,,41,51.57142857,70,28
Zermatt,Switzerland,14/03/2019,,,,54,,,54,21.09677419,60,26
Zermatt,Switzerland,25/04/2019,,,,42,,,42,1.333333333,19,5
Zermatt,Switzerland,12/05/2019,,,,0,,,0,0,0,0
Zernez,Switzerland,18/01/2015,,,,22,,,22,4.096774194,12,23
Zernez,Switzerland,17/02/2015,,,,15,,,15,8.142857143,15,28
Zernez,Switzerland,29/03/2015,,,,9,,,9,4.35483871,13,23
Zernez,Switzerland,03/04/2015,,,,5,,,5,0.5,10,2
Zernez,Switzerland,30/05/2015,,,,0,,,0,0,0,0
Zernez,Switzerland,05/10/2015,,,,6,,,6,0.193548387,4,2
Zernez,Switzerland,23/11/2015,,,,0,,,0,0.066666667,1,2
Zernez,Switzerland,14/12/2015,,,,0,,,0,0,0,0
Zernez,Switzerland,14/01/2016,,,,30,,,30,10.25806452,16,31
Zernez,Switzerland,03/02/2016,,,,41,,,41,13.37931034,20,29
Zernez,Switzerland,20/03/2016,,,,26,,,26,9.64516129,30,21
Zernez,Switzerland,14/04/2016,,,,5,,,5,0.166666667,5,1
Zernez,Switzerland,19/05/2016,,,,0,,,0,0,0,0
Zernez,Switzerland,16/10/2016,,,,1,,,1,0.032258065,1,1
Zernez,Switzerland,02/11/2016,,,,9,,,9,2.033333333,8,12
Zernez,Switzerland,03/12/2016,,,,3,,,3,0.096774194,3,1
Zernez,Switzerland,08/01/2017,,,,23,,,23,9.709677419,16,27
Zernez,Switzerland,27/02/2017,,,,34,,,34,17.89285714,30,28
Zernez,Switzerland,20/03/2017,,,,9,,,9,2.290322581,14,8
Zernez,Switzerland,08/04/2017,,,,3,,,3,0.166666667,3,2
Zernez,Switzerland,14/05/2017,,,,12,,,12,0.483870968,8,2
Zernez,Switzerland,23/10/2017,,,,0,,,0,0,0,0
Zernez,Switzerland,21/11/2017,,,,23,,,23,3.533333333,11,21
Zernez,Switzerland,27/12/2017,,,,66,,,66,7.548387097,29,31
Zernez,Switzerland,17/01/2018,,,,133,,,133,62.74193548,122,31
Zernez,Switzerland,07/02/2018,,,,14,,,14,79.42857143,85,28
Zernez,Switzerland,12/03/2018,,,,10,,,10,61.87096774,81,31
Zernez,Switzerland,02/04/2018,,,,0,,,0,7.4,36,9
Zernez,Switzerland,25/05/2018,,,,0,,,0,0,0,0
Zernez,Switzerland,18/10/2018,,,,30,,,30,2.612903226,30,4
Zernez,Switzerland,29/11/2018,,,,4,,,4,0.766666667,6,7
Zernez,Switzerland,17/12/2018,,,,48,,,48,12.09677419,26,28
Zernez,Switzerland,26/01/2019,,,,80,,,80,37.16129032,62,31
Zernez,Switzerland,24/02/2019,,,,48,,,48,55.96428571,80,28
Zernez,Switzerland,12/03/2019,,,,7,,,7,16.29032258,38,31
Zernez,Switzerland,22/04/2019,,,,12,,,12,1.3,14,6
Zernez,Switzerland,30/05/2019,,,,0,,,0,0,0,0
Zervreila,Switzerland,26/01/2015,,,,124,,,124,52.67741935,90,31
Zervreila,Switzerland,26/02/2015,,,,56,,,56,71.67857143,90,28
Zervreila,Switzerland,17/03/2015,,,,58,,,58,77.25806452,92,31
Zervreila,Switzerland,26/04/2015,,,,42,,,42,60.23333333,95,30
Zervreila,Switzerland,09/05/2015,,,,23,,,23,1.419354839,23,3
Zervreila,Switzerland,30/10/2015,,,,46,,,46,6,38,10
Zervreila,Switzerland,14/11/2015,,,,16,,,16,3.566666667,15,10
Zervreila,Switzerland,30/12/2015,,,,5,,,5,10.80645161,12,31
Zervreila,Switzerland,19/01/2016,,,,67,,,67,33.19354839,50,31
Zervreila,Switzerland,11/02/2016,,,,95,,,95,61.24137931,82,29
Zervreila,Switzerland,20/03/2016,,,,107,,,107,81.77419355,115,31
Zervreila,Switzerland,18/04/2016,,,,102,,,102,33.96666667,66,30
Zervreila,Switzerland,09/05/2016,,,,42,,,42,3.419354839,20,9
Zervreila,Switzerland,18/10/2016,,,,6,,,6,0.193548387,6,1
Zervreila,Switzerland,10/11/2016,,,,48,,,48,10.53333333,29,17
Zervreila,Switzerland,13/12/2016,,,,5,,,5,0.903225806,3,13
Zervreila,Switzerland,23/01/2017,,,,75,,,75,25.29032258,42,31
Zervreila,Switzerland,15/02/2017,,,,70,,,70,48,65,28
